BookingCode,GuestCount,BookingDate,BookingStartTime,BookingEndTime,Duration,CreatedOn,TableCode
7107785,6,2019-12-29,61200,67499,6300,2019-12-28 14:38:44.367,13808.0
7111471,4,2019-12-30,68400,74699,6300,2019-12-29 19:02:14.887,13807.0
7107677,4,2019-12-30,68400,74699,6300,2019-12-28 14:11:34.037,13806.0
7135002,6,2020-01-09,64800,71099,6300,2020-01-08 19:07:28.663,13808.0
7141902,3,2020-01-11,63000,68399,5400,2020-01-11 15:26:36.640,13806.0
7134468,6,2020-01-11,70200,76499,6300,2020-01-08 16:39:26.447,13668.0
7087987,6,2020-01-17,61200,71999,10800,2019-12-17 17:04:23.810,13806.0
7087987,6,2020-01-17,61200,71999,10800,2019-12-17 17:04:23.810,13807.0
7087987,4,2020-01-17,61200,71999,10800,2019-12-17 17:04:23.810,13808.0
7131003,6,2020-01-18,71100,78299,7200,2020-01-06 21:18:18.163,13806.0
7131003,6,2020-01-18,71100,78299,7200,2020-01-06 21:18:18.163,13807.0
7131003,4,2020-01-18,71100,78299,7200,2020-01-06 21:18:18.163,13808.0
7130203,6,2020-01-18,66600,73799,7200,2020-01-06 16:15:50.207,13668.0
7130203,6,2020-01-18,66600,73799,7200,2020-01-06 16:15:50.207,13805.0
7148260,4,2020-01-18,63900,70199,6300,2020-01-14 15:43:59.750,13808.0
7165195,4,2020-01-21,70200,76499,6300,2020-01-21 16:44:22.327,13805.0
7130811,6,2020-01-25,72000,78299,6300,2020-01-06 19:47:48.460,13668.0
7160249,4,2020-01-25,74700,80999,6300,2020-01-19 12:23:41.087,13808.0
7158009,4,2020-01-25,72000,78299,6300,2020-01-18 13:57:17.743,13807.0
7176321,4,2020-01-25,77400,83699,6300,2020-01-25 18:22:49.940,13806.0
6978282,6,2020-01-25,68400,74699,6300,2019-10-31 21:39:38.563,13805.0
7152316,6,2020-01-31,73800,80999,7200,2020-01-16 12:24:23.823,13668.0
7152316,6,2020-01-31,73800,80999,7200,2020-01-16 12:24:23.823,13805.0
7191594,6,2020-02-01,66600,72899,6300,2020-02-01 13:05:19.527,13808.0
7178121,6,2020-02-01,66600,73799,7200,2020-01-26 16:16:52.273,13668.0
7178121,6,2020-02-01,66600,73799,7200,2020-01-26 16:16:52.273,13805.0
7207827,3,2020-02-07,76500,81899,5400,2020-02-07 19:55:25.813,13808.0
7169631,6,2020-02-07,73800,80999,7200,2020-01-23 13:48:09.787,13668.0
7169631,6,2020-02-07,73800,80999,7200,2020-01-23 13:48:09.787,13805.0
7132043,6,2020-02-07,72900,79199,6300,2020-01-07 14:59:45.130,13806.0
7132043,6,2020-02-07,72900,79199,6300,2020-01-07 14:59:45.130,13807.0
7195088,3,2020-02-08,64800,70199,5400,2020-02-02 17:26:27.023,13807.0
7204109,6,2020-02-08,46800,53999,7200,2020-02-06 16:30:16.907,13668.0
7204109,6,2020-02-08,46800,53999,7200,2020-02-06 16:30:16.907,13805.0
7172909,6,2020-02-08,70200,77399,7200,2020-01-24 17:21:57.963,13668.0
7172909,6,2020-02-08,70200,77399,7200,2020-01-24 17:21:57.963,13805.0
7221820,2,2020-02-13,70200,75599,5400,2020-02-13 18:03:33.010,13668.0
7155476,6,2020-02-15,64800,71999,7200,2020-01-17 15:03:38.617,13668.0
7155476,6,2020-02-15,64800,71999,7200,2020-01-17 15:03:38.617,13805.0
7233769,3,2020-02-18,66600,71999,5400,2020-02-18 14:40:11.523,13668.0
7233852,6,2020-02-18,70200,77399,7200,2020-02-18 15:14:53.043,13806.0
7233852,6,2020-02-18,70200,77399,7200,2020-02-18 15:14:53.043,13807.0
7233875,3,2020-02-18,64800,70199,5400,2020-02-18 15:22:59.233,13808.0
7233958,4,2020-02-18,64800,71099,6300,2020-02-18 15:56:54.813,13805.0
7239515,3,2020-02-20,72000,77399,5400,2020-02-20 17:21:49.263,13668.0
7239731,5,2020-02-20,71100,77399,6300,2020-02-20 18:08:38.750,13805.0
7214914,3,2020-02-21,72000,77399,5400,2020-02-10 20:47:31.437,13496.0
7254418,3,2020-02-26,67500,72899,5400,2020-02-26 17:44:53.857,13668.0
7253618,5,2020-02-27,70200,76499,6300,2020-02-26 13:18:39.797,13805.0
7233038,4,2020-02-28,68400,74699,6300,2020-02-18 11:16:27.827,13668.0
7258594,6,2020-02-29,63000,69299,6300,2020-02-28 12:49:50.123,13806.0
7258594,6,2020-02-29,63000,69299,6300,2020-02-28 12:49:50.123,13807.0
7258784,3,2020-02-29,63000,68399,5400,2020-02-28 13:32:52.413,13808.0
7273100,3,2020-03-06,66600,71999,5400,2020-03-05 13:20:30.413,13805.0
7271445,5,2020-03-07,64800,71099,6300,2020-03-04 17:10:42.270,13805.0
7233729,2,2020-03-12,66600,71999,5400,2020-02-18 14:25:28.147,13496.0
7292586,5,2020-03-14,70200,76499,6300,2020-03-14 13:49:02.847,13808.0
7259721,6,2020-03-14,66600,73799,7200,2020-02-28 17:55:54.220,13668.0
7259721,6,2020-03-14,66600,73799,7200,2020-02-28 17:55:54.220,13805.0
7291062,6,2020-03-27,68400,75599,7200,2020-03-13 17:25:27.637,13806.0
7291062,6,2020-03-27,68400,75599,7200,2020-03-13 17:25:27.637,13807.0
7276525,6,2020-03-27,72000,79199,7200,2020-03-06 18:05:33.980,13668.0
7276525,6,2020-03-27,72000,79199,7200,2020-03-06 18:05:33.980,13805.0
7302087,4,2020-07-04,68400,74699,6300,2020-06-30 19:25:50.023,14534.0
7302097,2,2020-07-04,68400,73799,5400,2020-06-30 19:33:26.190,14537.0
7302102,2,2020-07-04,63000,68399,5400,2020-06-30 19:38:15.827,14531.0
7302112,4,2020-07-04,68400,74699,6300,2020-06-30 19:44:18.400,14540.0
7302125,2,2020-07-04,61200,66599,5400,2020-06-30 19:54:33.240,14537.0
7302129,2,2020-07-04,68400,73799,5400,2020-06-30 19:55:32.883,14538.0
7302133,2,2020-07-04,70200,75599,5400,2020-06-30 19:56:35.077,14531.0
7302138,2,2020-07-04,64800,70199,5400,2020-06-30 19:59:19.707,14535.0
7302141,2,2020-07-04,46800,52199,5400,2020-06-30 20:01:45.633,14537.0
7302147,2,2020-07-04,61200,66599,5400,2020-06-30 20:06:01.907,14538.0
7302155,2,2020-07-04,66600,71999,5400,2020-06-30 20:15:01.510,14543.0
7302230,3,2020-07-04,45000,50399,5400,2020-06-30 21:47:09.450,14539.0
7303085,2,2020-07-04,68400,73799,5400,2020-07-01 18:08:18.810,14532.0
7303159,2,2020-07-04,64800,70199,5400,2020-07-01 19:03:33.617,14533.0
7303268,2,2020-07-04,70200,75599,5400,2020-07-01 21:27:07.613,14544.0
7303620,5,2020-07-04,66600,72899,6300,2020-07-02 13:41:27.643,14536.0
7303624,2,2020-07-04,72000,77399,5400,2020-07-02 13:42:57.813,14545.0
7303626,2,2020-07-04,50400,55799,5400,2020-07-02 13:44:02.270,14538.0
7304285,2,2020-07-04,52200,57599,5400,2020-07-03 09:28:48.143,14543.0
7304416,3,2020-07-04,43200,48599,5400,2020-07-03 11:56:41.700,14540.0
7304689,2,2020-07-04,45000,50399,5400,2020-07-03 16:35:13.337,14538.0
7304721,2,2020-07-04,72000,77399,5400,2020-07-03 17:08:14.913,14535.0
7304917,2,2020-07-04,63000,68399,5400,2020-07-03 19:13:06.380,14539.0
7305366,2,2020-07-04,72000,77399,5400,2020-07-04 11:12:53.790,14539.0
7305748,2,2020-07-04,63000,68399,5400,2020-07-04 14:51:39.650,14544.0
7306293,6,2020-07-05,48600,54899,6300,2020-07-04 19:42:20.613,13668.0
7306293,6,2020-07-05,48600,54899,6300,2020-07-04 19:42:20.613,13805.0
7306435,2,2020-07-05,59400,64799,5400,2020-07-04 22:07:02.270,14538.0
7305399,2,2020-07-05,43200,48599,5400,2020-07-04 11:35:20.130,14539.0
7302780,2,2020-07-05,53100,58499,5400,2020-07-01 13:39:06.800,14537.0
7306452,2,2020-07-05,59400,64799,5400,2020-07-04 22:29:00.447,14535.0
7307062,6,2020-07-05,54900,60299,5400,2020-07-05 14:13:18.040,13806.0
7307062,6,2020-07-05,54900,60299,5400,2020-07-05 14:13:18.040,13807.0
7306828,2,2020-07-05,61200,66599,5400,2020-07-05 12:14:17.097,14543.0
7303091,2,2020-07-05,63000,68399,5400,2020-07-01 18:11:08.243,14537.0
7302723,2,2020-07-05,53100,58499,5400,2020-07-01 13:05:58.090,14538.0
7302135,2,2020-07-05,46800,52199,5400,2020-06-30 19:57:31.117,14538.0
7302104,2,2020-07-05,46800,52199,5400,2020-06-30 19:40:27.730,14537.0
7302741,1,2020-07-07,66600,71999,5400,2020-07-01 13:17:54.013,13496.0
7306438,2,2020-07-07,64800,70199,5400,2020-07-04 22:11:46.067,14537.0
7310578,4,2020-07-07,69300,75599,6300,2020-07-07 19:09:01.960,14539.0
7310579,4,2020-07-07,69300,75599,6300,2020-07-07 19:10:04.700,14543.0
7310587,2,2020-07-08,45000,50399,5400,2020-07-07 19:16:56.070,14537.0
7310516,4,2020-07-08,68400,74699,6300,2020-07-07 18:34:01.250,14539.0
7311300,2,2020-07-08,57600,62999,5400,2020-07-08 11:54:49.187,14537.0
7311903,2,2020-07-08,71100,76499,5400,2020-07-08 16:42:19.827,14535.0
7306837,2,2020-07-08,68400,73799,5400,2020-07-05 12:20:12.377,14537.0
7309068,2,2020-07-08,68400,73799,5400,2020-07-06 18:58:51.707,14538.0
7307617,2,2020-07-09,43200,48599,5400,2020-07-05 19:27:28.750,14538.0
7306727,2,2020-07-09,45000,50399,5400,2020-07-05 11:07:57.483,14537.0
7305832,2,2020-07-09,52200,57599,5400,2020-07-04 15:34:27.280,14537.0
7305493,2,2020-07-09,70200,75599,5400,2020-07-04 12:32:01.520,14533.0
7305619,4,2020-07-09,64800,71099,6300,2020-07-04 13:30:17.640,14540.0
7311392,2,2020-07-09,46800,52199,5400,2020-07-08 12:48:05.320,14535.0
7313074,2,2020-07-09,66600,71999,5400,2020-07-09 11:45:08.110,14544.0
7313084,2,2020-07-09,45000,50399,5400,2020-07-09 11:48:55.333,14543.0
7313097,2,2020-07-09,68400,73799,5400,2020-07-09 11:53:44.897,14531.0
7306442,2,2020-07-09,64800,70199,5400,2020-07-04 22:14:29.517,14535.0
7303180,4,2020-07-09,61200,67499,6300,2020-07-01 19:33:13.873,14539.0
7303847,2,2020-07-09,68400,73799,5400,2020-07-02 17:25:38.240,14537.0
7302092,2,2020-07-09,64800,70199,5400,2020-06-30 19:30:03.750,14538.0
7313382,2,2020-07-09,64800,70199,5400,2020-07-09 13:42:15.747,14532.0
7313580,3,2020-07-09,64800,70199,5400,2020-07-09 15:24:17.237,14543.0
7313731,2,2020-07-09,73800,79199,5400,2020-07-09 16:32:42.983,14538.0
7313896,3,2020-07-09,67500,72899,5400,2020-07-09 17:41:16.767,14536.0
7313968,2,2020-07-10,72000,77399,5400,2020-07-09 18:13:55.640,14540.0
7313162,3,2020-07-10,70200,75599,5400,2020-07-09 12:16:55.057,14532.0
7313172,2,2020-07-10,66600,71999,5400,2020-07-09 12:20:54.373,14533.0
7313081,2,2020-07-10,45000,50399,5400,2020-07-09 11:47:41.530,14537.0
7314442,2,2020-07-10,46800,52199,5400,2020-07-09 21:52:01.747,14538.0
7313881,4,2020-07-10,72900,79199,6300,2020-07-09 17:38:47.710,14536.0
7315028,3,2020-07-10,73800,79199,5400,2020-07-10 12:34:47.407,14539.0
7315411,2,2020-07-10,73800,79199,5400,2020-07-10 15:37:33.313,14538.0
7302139,2,2020-07-10,72000,77399,5400,2020-06-30 20:00:18.987,14534.0
7304429,2,2020-07-10,61200,66599,5400,2020-07-03 12:07:02.120,14537.0
7303087,2,2020-07-10,70200,75599,5400,2020-07-01 18:09:14.317,14535.0
7302094,2,2020-07-10,72000,77399,5400,2020-06-30 19:32:11.323,14537.0
7302091,3,2020-07-10,68400,73799,5400,2020-06-30 19:28:58.530,14539.0
7309086,2,2020-07-10,68400,73799,5400,2020-07-06 19:06:23.750,14531.0
7309092,2,2020-07-10,63000,68399,5400,2020-07-06 19:08:20.900,14535.0
7309098,2,2020-07-10,68400,73799,5400,2020-07-06 19:10:59.627,14545.0
7310599,2,2020-07-10,70200,75599,5400,2020-07-07 19:19:52.400,14544.0
7304747,2,2020-07-10,68400,73799,5400,2020-07-03 17:24:23.977,14543.0
7306728,3,2020-07-10,48600,53999,5400,2020-07-05 11:09:07.993,14539.0
7306456,2,2020-07-11,72000,77399,5400,2020-07-04 22:31:47.517,14539.0
7306469,4,2020-07-11,70200,76499,6300,2020-07-04 22:39:49.890,14544.0
7305462,2,2020-07-11,73800,79199,5400,2020-07-04 12:13:44.387,14537.0
7306436,2,2020-07-11,72000,77399,5400,2020-07-04 22:08:55.147,14538.0
7306437,2,2020-07-11,66600,71999,5400,2020-07-04 22:10:38.557,14629.0
7310942,2,2020-07-11,72000,77399,5400,2020-07-07 23:07:49.990,14545.0
7309101,2,2020-07-11,72000,77399,5400,2020-07-06 19:12:18.947,14531.0
7310473,2,2020-07-11,72000,77399,5400,2020-07-07 18:14:55.100,14543.0
7313106,2,2020-07-11,72000,77399,5400,2020-07-09 11:56:09.010,14533.0
7313112,4,2020-07-11,64800,71099,6300,2020-07-09 11:57:21.860,14532.0
7313093,2,2020-07-11,61200,66599,5400,2020-07-09 11:52:35.493,14535.0
7313076,2,2020-07-11,72000,77399,5400,2020-07-09 11:46:18.100,14532.0
7311451,2,2020-07-11,66600,71999,5400,2020-07-08 13:08:52.603,14540.0
7311341,3,2020-07-11,45000,50399,5400,2020-07-08 12:21:21.577,14539.0
7303257,2,2020-07-11,68400,73799,5400,2020-07-01 21:07:13.900,14535.0
7304432,2,2020-07-11,50400,55799,5400,2020-07-03 12:07:37.133,14538.0
7302157,2,2020-07-11,46800,52199,5400,2020-06-30 20:15:58.763,14537.0
7302152,2,2020-07-11,64800,70199,5400,2020-06-30 20:08:56.893,14538.0
7302136,2,2020-07-11,66600,71999,5400,2020-06-30 19:58:28.337,14537.0
7315304,2,2020-07-11,64800,70199,5400,2020-07-10 14:41:29.810,14536.0
7315373,2,2020-07-11,64800,70199,5400,2020-07-10 15:21:55.793,14543.0
7317000,3,2020-07-11,61200,66599,5400,2020-07-11 13:51:46.143,14545.0
7314267,4,2020-07-11,72000,78299,6300,2020-07-09 20:16:23.137,14536.0
7314363,2,2020-07-11,66600,71999,5400,2020-07-09 21:03:22.663,14534.0
7314408,1,2020-07-11,74700,80099,5400,2020-07-09 21:22:08.523,14540.0
7313811,2,2020-07-11,46800,52199,5400,2020-07-09 17:13:20.577,14535.0
7313818,3,2020-07-11,45000,50399,5400,2020-07-09 17:14:58.197,14540.0
7317053,4,2020-07-11,52200,58499,6300,2020-07-11 14:11:21.203,14540.0
7317296,3,2020-07-12,43200,48599,5400,2020-07-11 16:08:30.493,14540.0
7317785,2,2020-07-12,61200,66599,5400,2020-07-11 20:03:57.150,14629.0
7318020,2,2020-07-12,61200,66599,5400,2020-07-12 00:01:23.150,14537.0
7318261,2,2020-07-12,63000,68399,5400,2020-07-12 11:17:33.590,14539.0
7318575,2,2020-07-12,52200,57599,5400,2020-07-12 13:47:46.210,14629.0
7319185,3,2020-07-12,70200,75599,5400,2020-07-12 18:47:18.920,14540.0
7317044,4,2020-07-12,59400,65699,6300,2020-07-11 14:07:51.277,14540.0
7315388,4,2020-07-14,66600,72899,6300,2020-07-10 15:31:12.940,14540.0
7313341,2,2020-07-14,68400,73799,5400,2020-07-09 13:24:05.270,14538.0
7315910,2,2020-07-14,64800,70199,5400,2020-07-10 18:49:05.160,14543.0
7322230,2,2020-07-14,66600,71999,5400,2020-07-14 17:03:23.717,14629.0
7322293,2,2020-07-14,68400,73799,5400,2020-07-14 17:27:06.447,14537.0
7322296,2,2020-07-14,71100,76499,5400,2020-07-14 17:29:16.203,14535.0
7322299,2,2020-07-14,73800,79199,5400,2020-07-14 17:30:08.220,14629.0
7322528,2,2020-07-14,68400,73799,5400,2020-07-14 18:53:57.890,14531.0
7322689,2,2020-07-14,72000,77399,5400,2020-07-14 19:50:07.767,14543.0
7322766,1,2020-07-14,74700,80099,5400,2020-07-14 20:20:47.597,14531.0
7302151,2,2020-07-14,68400,73799,5400,2020-06-30 20:08:03.000,14539.0
7306441,2,2020-07-15,70200,75599,5400,2020-07-04 22:12:49.327,14537.0
7323140,2,2020-07-15,68400,73799,5400,2020-07-15 08:56:13.253,14543.0
7323528,3,2020-07-15,48600,53999,5400,2020-07-15 12:27:38.423,14540.0
7324050,3,2020-07-15,66600,71999,5400,2020-07-15 16:15:45.877,14540.0
7323609,2,2020-07-15,46800,52199,5400,2020-07-15 12:59:26.617,14629.0
7318804,2,2020-07-15,68400,73799,5400,2020-07-12 15:45:39.573,14538.0
7318589,2,2020-07-15,70200,75599,5400,2020-07-12 13:55:19.853,14629.0
7318642,3,2020-07-16,57600,62999,5400,2020-07-12 14:20:45.730,14540.0
7319193,2,2020-07-16,68400,73799,5400,2020-07-12 18:52:49.313,14629.0
7322304,2,2020-07-16,68400,73799,5400,2020-07-14 17:31:45.543,14538.0
7322199,2,2020-07-16,63000,68399,5400,2020-07-14 16:51:10.893,14537.0
7324614,4,2020-07-16,68400,74699,6300,2020-07-15 19:33:58.170,14540.0
7324983,2,2020-07-16,69300,74699,5400,2020-07-15 23:23:48.133,14539.0
7325393,2,2020-07-16,68400,73799,5400,2020-07-16 12:13:27.560,14545.0
7325953,2,2020-07-16,66600,71999,5400,2020-07-16 16:36:02.523,14543.0
7312618,2,2020-07-16,72000,77399,5400,2020-07-08 21:32:16.690,14537.0
7313101,2,2020-07-17,70200,75599,5400,2020-07-09 11:54:54.163,14531.0
7310744,5,2020-07-17,70200,76499,6300,2020-07-07 20:24:29.923,14536.0
7304869,2,2020-07-17,70200,75599,5400,2020-07-03 18:44:28.643,14543.0
7302122,2,2020-07-17,72000,77399,5400,2020-06-30 19:53:40.443,14537.0
7327574,2,2020-07-17,56700,62099,5400,2020-07-17 13:59:46.360,14537.0
7326785,2,2020-07-17,57600,62999,5400,2020-07-16 22:10:49.617,14629.0
7327140,2,2020-07-17,46800,52199,5400,2020-07-17 11:17:03.620,14629.0
7327186,5,2020-07-17,64800,71099,6300,2020-07-17 11:47:30.580,14532.0
7327266,3,2020-07-17,68400,73799,5400,2020-07-17 12:15:35.253,14545.0
7324947,2,2020-07-17,66600,71999,5400,2020-07-15 22:33:25.920,14538.0
7325577,4,2020-07-17,65700,71999,6300,2020-07-16 13:19:05.240,14540.0
7326536,6,2020-07-17,68400,74699,6300,2020-07-16 20:13:00.053,13668.0
7326536,6,2020-07-17,68400,74699,6300,2020-07-16 20:13:00.053,13805.0
7327730,2,2020-07-17,61200,66599,5400,2020-07-17 15:13:07.620,14538.0
7327877,2,2020-07-17,68400,73799,5400,2020-07-17 16:08:43.087,14535.0
7322268,6,2020-07-17,72000,78299,6300,2020-07-14 17:14:33.697,14532.0
7319321,3,2020-07-17,45000,50399,5400,2020-07-12 20:09:48.850,14540.0
7319429,2,2020-07-17,72000,77399,5400,2020-07-12 21:32:31.383,14629.0
7318548,6,2020-07-17,68400,74699,6300,2020-07-12 13:32:21.073,14544.0
7315450,4,2020-07-17,72000,78299,6300,2020-07-10 15:55:31.190,14539.0
7322193,2,2020-07-18,66600,71999,5400,2020-07-14 16:48:48.073,14545.0
7322248,2,2020-07-18,72000,77399,5400,2020-07-14 17:07:55.163,14537.0
7319055,2,2020-07-18,66600,71999,5400,2020-07-12 17:49:54.893,14629.0
7322530,2,2020-07-18,64800,70199,5400,2020-07-14 18:54:15.467,14544.0
7327737,4,2020-07-18,71100,77399,6300,2020-07-17 15:14:31.743,14533.0
7326445,6,2020-07-18,75600,81899,6300,2020-07-16 19:38:15.967,14544.0
7328286,2,2020-07-18,66600,71999,5400,2020-07-17 18:40:29.250,14535.0
7329176,2,2020-07-18,64800,70199,5400,2020-07-18 11:42:06.087,14538.0
7329417,6,2020-07-18,72000,78299,6300,2020-07-18 13:08:11.343,14532.0
7330062,2,2020-07-18,64800,70199,5400,2020-07-18 17:03:05.253,14539.0
7330071,2,2020-07-18,77400,82799,5400,2020-07-18 17:05:46.133,14629.0
7326628,2,2020-07-18,66600,71999,5400,2020-07-16 20:46:06.980,14537.0
7324438,2,2020-07-18,61200,66599,5400,2020-07-15 18:38:24.020,14543.0
7324840,3,2020-07-18,59400,64799,5400,2020-07-15 21:13:26.057,14540.0
7324200,2,2020-07-18,72000,77399,5400,2020-07-15 17:28:04.207,14535.0
7323581,4,2020-07-18,75600,81899,6300,2020-07-15 12:49:50.623,14545.0
7322913,2,2020-07-18,65700,71099,5400,2020-07-14 21:25:38.517,14540.0
7322924,2,2020-07-18,64800,70199,5400,2020-07-14 21:33:56.723,14534.0
7322938,2,2020-07-18,72000,77399,5400,2020-07-14 21:47:37.097,14629.0
7322780,4,2020-07-18,72000,78299,6300,2020-07-14 20:27:01.747,14540.0
7302154,2,2020-07-18,72000,77399,5400,2020-06-30 20:12:25.593,14531.0
7302174,2,2020-07-18,70200,75599,5400,2020-06-30 20:42:22.157,14538.0
7305658,3,2020-07-18,50400,55799,5400,2020-07-04 13:55:10.010,14539.0
7311859,4,2020-07-18,70200,76499,6300,2020-07-08 16:17:44.807,14543.0
7330295,2,2020-07-18,72000,77399,5400,2020-07-18 18:36:21.247,14539.0
7330495,2,2020-07-18,75600,80999,5400,2020-07-18 20:08:45.393,14538.0
7330618,4,2020-07-19,45000,51299,6300,2020-07-18 21:03:17.553,14540.0
7331313,3,2020-07-19,52200,57599,5400,2020-07-19 13:18:07.207,14540.0
7331600,4,2020-07-19,63000,69299,6300,2020-07-19 15:19:28.987,14540.0
7331846,2,2020-07-19,64800,70199,5400,2020-07-19 17:05:58.987,14629.0
7331949,2,2020-07-19,64800,70199,5400,2020-07-19 17:53:18.780,14537.0
7332884,2,2020-07-21,68400,73799,5400,2020-07-20 13:15:23.813,14629.0
7334315,2,2020-07-21,68400,73799,5400,2020-07-21 09:22:25.337,14537.0
7335306,2,2020-07-21,63000,68399,5400,2020-07-21 17:03:53.640,14629.0
7324301,3,2020-07-21,61200,66599,5400,2020-07-15 18:00:08.963,14543.0
7324841,4,2020-07-21,66600,72899,6300,2020-07-15 21:13:27.977,14540.0
7324221,2,2020-07-22,68400,73799,5400,2020-07-15 17:33:05.613,14629.0
7336996,2,2020-07-22,64800,70199,5400,2020-07-22 15:00:35.543,14537.0
7337042,4,2020-07-22,72000,79199,7200,2020-07-22 15:18:40.380,14543.0
7337042,4,2020-07-22,72000,79199,7200,2020-07-22 15:18:40.380,14544.0
7337102,5,2020-07-22,63000,69299,6300,2020-07-22 15:42:59.850,13668.0
7337171,2,2020-07-22,65700,71099,5400,2020-07-22 16:01:13.763,14539.0
7337521,2,2020-07-22,69300,74699,5400,2020-07-22 18:08:23.197,14535.0
7337524,2,2020-07-22,69300,74699,5400,2020-07-22 18:09:54.927,14531.0
7335741,2,2020-07-23,43200,48599,5400,2020-07-21 19:38:47.450,14629.0
7335770,2,2020-07-23,43200,48599,5400,2020-07-21 19:48:55.307,14538.0
7337647,2,2020-07-23,66600,71999,5400,2020-07-22 18:47:27.560,14537.0
7337670,2,2020-07-23,71100,76499,5400,2020-07-22 18:56:22.930,14538.0
7337872,3,2020-07-23,68400,73799,5400,2020-07-22 20:13:17.810,14543.0
7338850,2,2020-07-23,65700,71099,5400,2020-07-23 13:57:45.993,14629.0
7338914,3,2020-07-23,54000,59399,5400,2020-07-23 14:21:20.923,14540.0
7335315,2,2020-07-23,66600,71999,5400,2020-07-21 17:07:28.163,14545.0
7332034,2,2020-07-23,71100,76499,5400,2020-07-19 18:38:53.270,14629.0
7339231,6,2020-07-23,66600,72899,6300,2020-07-23 16:29:53.410,14544.0
7339327,4,2020-07-23,73800,80099,6300,2020-07-23 17:04:56.067,14543.0
7339334,3,2020-07-23,66600,71999,5400,2020-07-23 17:07:56.853,14533.0
7339339,2,2020-07-23,73800,79199,5400,2020-07-23 17:09:23.170,14537.0
7339364,2,2020-07-23,64800,70199,5400,2020-07-23 17:17:43.150,14535.0
7339799,2,2020-07-23,72000,77399,5400,2020-07-23 19:43:58.843,14539.0
