BookingCode,GuestCount,BookingDate,BookingStartTime,BookingEndTime,Duration,CreatedOn,TableCode
4271738,2,2017-10-04,71100,76499,5400,2017-10-04 19:32:38.673,11572.0
4271756,3,2017-10-04,71100,76499,5400,2017-10-04 19:35:50.893,11571.0
4272134,2,2017-10-04,76500,81899,5400,2017-10-04 21:09:25.423,11553.0
4272138,5,2017-10-04,76500,83699,7200,2017-10-04 21:09:54.347,11567.0
4271881,2,2017-10-04,72900,78299,5400,2017-10-04 20:05:56.813,11555.0
4263634,4,2017-10-04,50400,55799,5400,2017-10-02 11:51:45.053,11553.0
4263558,2,2017-10-04,72000,77399,5400,2017-10-02 11:26:44.723,11575.0
4262986,2,2017-10-04,43200,48599,5400,2017-10-01 21:30:22.380,11560.0
4263644,2,2017-10-04,45000,50399,5400,2017-10-02 11:55:01.927,11559.0
4263647,2,2017-10-04,68400,73799,5400,2017-10-02 11:56:01.773,11570.0
4263651,2,2017-10-04,68400,73799,5400,2017-10-02 11:57:53.177,11562.0
4263662,3,2017-10-04,68400,73799,5400,2017-10-02 12:01:34.223,11553.0
4263666,2,2017-10-04,70200,75599,5400,2017-10-02 12:02:33.930,11559.0
4268809,2,2017-10-04,66600,71999,5400,2017-10-03 20:52:59.683,11560.0
4270293,2,2017-10-04,51300,56699,5400,2017-10-04 14:01:44.643,11565.0
4270327,3,2017-10-04,51300,56699,5400,2017-10-04 14:11:18.970,11568.0
4270329,2,2017-10-04,51300,56699,5400,2017-10-04 14:11:28.503,11570.0
4270343,2,2017-10-04,68400,73799,5400,2017-10-04 14:15:22.953,11564.0
4269303,3,2017-10-04,69300,76499,7200,2017-10-04 09:28:15.453,11552.0
4269336,2,2017-10-04,73800,79199,5400,2017-10-04 09:43:59.877,11562.0
4269342,8,2017-10-04,68400,75599,7200,2017-10-04 09:47:28.813,11557.0
4270046,5,2017-10-04,68400,75599,7200,2017-10-04 12:59:06.377,11556.0
4270049,5,2017-10-04,46800,53999,7200,2017-10-04 12:59:25.423,11557.0
4270050,3,2017-10-04,46800,52199,5400,2017-10-04 12:59:38.237,11555.0
4266762,2,2017-10-04,72000,77399,5400,2017-10-03 12:34:32.057,11563.0
4264496,5,2017-10-04,72000,79199,7200,2017-10-02 15:37:43.420,11573.0
4266229,3,2017-10-04,70200,75599,5400,2017-10-03 10:15:37.713,11554.0
4265607,6,2017-10-04,68400,75599,7200,2017-10-02 20:33:09.567,11561.0
4265638,2,2017-10-05,68400,73799,5400,2017-10-02 20:42:42.770,11563.0
4265071,2,2017-10-05,71100,76499,5400,2017-10-02 18:22:35.873,11559.0
4267400,8,2017-10-05,71100,78299,7200,2017-10-03 15:29:13.700,11557.0
4263676,6,2017-10-05,68400,75599,7200,2017-10-02 12:04:37.100,11561.0
4263684,4,2017-10-05,70200,75599,5400,2017-10-02 12:06:24.490,11555.0
4273763,2,2017-10-05,53100,58499,5400,2017-10-05 14:31:28.850,11552.0
4273456,2,2017-10-05,48600,53999,5400,2017-10-05 13:18:47.630,11565.0
4273551,2,2017-10-05,66600,71999,5400,2017-10-05 13:37:11.583,11560.0
4273571,5,2017-10-05,70200,77399,7200,2017-10-05 13:41:06.097,11556.0
4273604,2,2017-10-05,68400,73799,5400,2017-10-05 13:50:41.317,11574.0
4272713,3,2017-10-05,46800,52199,5400,2017-10-05 10:17:48.893,11568.0
4272925,2,2017-10-05,72000,77399,5400,2017-10-05 11:23:43.723,11565.0
4273053,2,2017-10-05,43200,48599,5400,2017-10-05 11:59:00.833,11555.0
4273204,2,2017-10-05,72000,77399,5400,2017-10-05 12:26:05.490,11553.0
4273215,4,2017-10-05,45000,50399,5400,2017-10-05 12:29:07.317,11557.0
4273971,2,2017-10-05,57600,62999,5400,2017-10-05 15:48:47.287,11567.0
4274118,1,2017-10-05,59400,64799,5400,2017-10-05 16:26:22.693,11552.0
4274281,4,2017-10-05,62100,67499,5400,2017-10-05 17:11:09.740,11555.0
4274885,2,2017-10-05,69300,74699,5400,2017-10-05 18:55:32.067,11572.0
4274903,2,2017-10-05,69300,74699,5400,2017-10-05 18:59:13.427,11575.0
4274933,2,2017-10-05,70200,75599,5400,2017-10-05 19:05:01.787,11562.0
4274945,2,2017-10-05,69300,74699,5400,2017-10-05 19:07:54.490,11576.0
4275041,2,2017-10-05,71100,76499,5400,2017-10-05 19:24:53.147,11569.0
4275076,4,2017-10-05,71100,76499,5400,2017-10-05 19:31:22.630,11571.0
4275103,2,2017-10-05,72000,77399,5400,2017-10-05 19:36:38.253,11567.0
4275114,2,2017-10-05,71100,76499,5400,2017-10-05 19:37:35.650,11570.0
4275148,2,2017-10-05,72000,77399,5400,2017-10-05 19:45:06.130,11564.0
4275257,2,2017-10-05,72900,78299,5400,2017-10-05 20:04:38.647,11574.0
4275258,2,2017-10-05,72900,78299,5400,2017-10-05 20:04:45.287,11575.0
4275287,2,2017-10-05,73800,79199,5400,2017-10-05 20:10:13.287,11559.0
4272419,3,2017-10-05,73800,79199,5400,2017-10-05 07:35:47.783,11568.0
4272660,3,2017-10-05,68400,75599,7200,2017-10-05 10:00:48.673,11552.0
4271801,4,2017-10-05,68400,73799,5400,2017-10-04 19:44:24.347,11553.0
4268945,4,2017-10-05,70200,75599,5400,2017-10-03 21:46:57.573,11554.0
4269286,3,2017-10-05,54000,59399,5400,2017-10-04 09:23:46.313,11555.0
4270154,4,2017-10-05,66600,71999,5400,2017-10-04 13:24:16.953,11568.0
4274479,5,2017-10-05,70200,77399,7200,2017-10-05 17:49:08.067,11573.0
4274750,2,2017-10-05,67500,72899,5400,2017-10-05 18:35:53.817,11570.0
4275309,2,2017-10-05,73800,79199,5400,2017-10-05 20:13:28.303,11564.0
4275319,2,2017-10-05,74700,80099,5400,2017-10-05 20:16:23.350,11572.0
4275461,2,2017-10-05,75600,80999,5400,2017-10-05 20:55:59.507,11567.0
4274772,4,2017-10-06,71100,76499,5400,2017-10-05 18:38:32.083,11561.0
4274856,2,2017-10-06,73800,79199,5400,2017-10-05 18:49:45.660,11574.0
4273031,4,2017-10-06,76500,81899,5400,2017-10-05 11:53:07.177,11553.0
4274441,2,2017-10-06,73800,79199,5400,2017-10-05 17:42:45.147,11563.0
4275926,2,2017-10-06,67500,72899,5400,2017-10-06 09:10:14.813,11568.0
4276266,2,2017-10-06,69300,74699,5400,2017-10-06 11:02:56.937,11555.0
4276565,1,2017-10-06,44100,49499,5400,2017-10-06 12:08:18.123,11554.0
4276772,2,2017-10-06,45900,51299,5400,2017-10-06 12:41:45.187,11552.0
4276869,2,2017-10-06,46800,52199,5400,2017-10-06 12:59:59.140,11554.0
4276908,2,2017-10-06,47700,53099,5400,2017-10-06 13:08:51.640,11568.0
4276909,2,2017-10-06,47700,53099,5400,2017-10-06 13:09:02.530,11565.0
4276942,2,2017-10-06,66600,71999,5400,2017-10-06 13:16:51.360,11552.0
4277064,2,2017-10-06,66600,71999,5400,2017-10-06 13:37:19.843,11574.0
4277291,2,2017-10-06,66600,71999,5400,2017-10-06 14:25:03.907,11562.0
4276548,2,2017-10-06,73800,79199,5400,2017-10-06 12:05:32.017,11565.0
4277329,2,2017-10-06,73800,79199,5400,2017-10-06 14:32:50.563,11576.0
4277385,1,2017-10-06,54000,59399,5400,2017-10-06 14:45:37.657,11560.0
4277522,3,2017-10-06,66600,71999,5400,2017-10-06 15:17:44.640,11567.0
4277546,2,2017-10-06,62100,67499,5400,2017-10-06 15:22:47.000,11568.0
4277578,4,2017-10-06,66600,71999,5400,2017-10-06 15:27:08.750,11571.0
4277651,2,2017-10-06,66600,71999,5400,2017-10-06 15:44:30.470,11575.0
4277718,2,2017-10-06,66600,71999,5400,2017-10-06 15:58:58.907,11560.0
4277933,2,2017-10-06,74700,80099,5400,2017-10-06 16:41:25.187,11555.0
4277965,2,2017-10-06,61200,66599,5400,2017-10-06 16:47:19.437,11565.0
4278025,2,2017-10-06,61200,66599,5400,2017-10-06 16:58:06.373,11563.0
4278225,2,2017-10-06,63900,69299,5400,2017-10-06 17:33:52.860,11553.0
4278281,2,2017-10-06,63900,68399,4500,2017-10-06 17:43:11.673,11555.0
4278291,2,2017-10-06,63900,69299,5400,2017-10-06 17:44:43.517,11572.0
4278452,2,2017-10-06,65700,70199,4500,2017-10-06 18:06:51.173,11564.0
4278463,5,2017-10-06,76500,83699,7200,2017-10-06 18:08:32.407,11561.0
4278623,2,2017-10-06,67500,72899,5400,2017-10-06 18:27:55.797,11576.0
4279011,2,2017-10-06,70200,75599,5400,2017-10-06 19:28:18.017,11572.0
4279068,2,2017-10-06,71100,73799,2700,2017-10-06 19:37:41.937,11559.0
4279123,2,2017-10-06,75600,80999,5400,2017-10-06 19:48:10.483,11564.0
4279151,3,2017-10-06,72900,78299,5400,2017-10-06 19:53:21.017,11571.0
4279270,4,2017-10-06,74700,80099,5400,2017-10-06 20:21:31.720,11568.0
4279335,2,2017-10-06,75600,80999,5400,2017-10-06 20:36:44.297,11572.0
4279338,3,2017-10-06,76500,81899,5400,2017-10-06 20:37:58.327,11554.0
4270755,6,2017-10-06,63000,70199,7200,2017-10-04 16:19:31.627,11557.0
4271391,4,2017-10-06,75600,80999,5400,2017-10-04 18:31:42.423,11567.0
4271272,2,2017-10-06,70200,75599,5400,2017-10-04 18:13:25.017,11564.0
4271810,2,2017-10-06,71100,76499,5400,2017-10-04 19:46:50.953,11569.0
4271810,4,2017-10-06,71100,76499,5400,2017-10-04 19:46:50.953,11570.0
4272690,7,2017-10-06,69300,76499,7200,2017-10-05 10:10:54.207,11556.0
4272175,2,2017-10-06,68400,73799,5400,2017-10-04 21:20:21.517,11565.0
4275295,2,2017-10-06,72000,77399,5400,2017-10-05 20:11:53.897,11567.0
4274245,2,2017-10-06,72000,77399,5400,2017-10-05 17:02:36.333,11575.0
4273832,4,2017-10-06,68400,73799,5400,2017-10-05 14:56:22.240,11573.0
4263690,2,2017-10-06,50400,55799,5400,2017-10-02 12:07:38.350,11560.0
4263703,7,2017-10-06,70200,77399,7200,2017-10-02 12:10:39.350,11554.0
4263721,8,2017-10-06,70200,77399,7200,2017-10-02 12:14:59.083,11557.0
4263808,2,2017-10-06,72000,77399,5400,2017-10-02 12:32:10.320,11560.0
4263818,2,2017-10-06,73800,79199,5400,2017-10-02 12:34:05.473,11562.0
4263824,5,2017-10-06,73800,80999,7200,2017-10-02 12:35:07.897,11573.0
4268616,2,2017-10-06,68400,73799,5400,2017-10-03 20:07:26.073,11563.0
4264481,4,2017-10-06,72000,77399,5400,2017-10-02 15:33:51.060,11552.0
4266297,3,2017-10-06,76500,81899,5400,2017-10-03 10:37:12.917,11556.0
4265985,4,2017-10-06,70200,75599,5400,2017-10-03 07:30:40.590,11553.0
4265888,2,2017-10-07,72000,77399,5400,2017-10-02 22:28:15.160,11565.0
4264321,4,2017-10-07,50400,55799,5400,2017-10-02 14:39:13.620,11568.0
4264752,3,2017-10-07,64800,70199,5400,2017-10-02 17:07:23.497,11554.0
4268695,3,2017-10-07,70200,77399,7200,2017-10-03 20:26:07.823,11552.0
4268695,3,2017-10-07,70200,77399,7200,2017-10-03 20:26:07.823,11553.0
4268586,6,2017-10-07,73800,80999,7200,2017-10-03 19:59:32.353,11556.0
4268815,4,2017-10-07,72000,77399,5400,2017-10-03 20:55:07.933,11571.0
4263847,2,2017-10-07,48600,53999,5400,2017-10-02 12:39:37.960,11562.0
4263862,2,2017-10-07,52200,57599,5400,2017-10-02 12:43:46.663,11563.0
4263876,8,2017-10-07,68400,75599,7200,2017-10-02 12:46:35.070,11561.0
4263886,2,2017-10-07,70200,75599,5400,2017-10-02 12:47:59.367,11560.0
4263893,2,2017-10-07,70200,75599,5400,2017-10-02 12:49:14.973,11562.0
4263905,9,2017-10-07,70200,77399,7200,2017-10-02 12:50:18.850,11557.0
4263910,2,2017-10-07,72000,77399,5400,2017-10-02 12:52:24.570,11563.0
4263920,4,2017-10-07,72000,77399,5400,2017-10-02 12:55:02.473,11555.0
4263927,2,2017-10-07,68400,73799,5400,2017-10-02 12:57:45.537,11559.0
4263932,6,2017-10-07,72000,79199,7200,2017-10-02 12:58:34.680,11573.0
4263938,4,2017-10-07,73800,79199,5400,2017-10-02 12:59:46.537,11554.0
4272091,6,2017-10-07,45000,52199,7200,2017-10-04 21:02:22.017,11573.0
4272101,4,2017-10-07,75600,80999,5400,2017-10-04 21:04:45.923,11567.0
4273624,6,2017-10-07,45000,52199,7200,2017-10-05 13:56:12.723,11557.0
4272939,2,2017-10-07,69300,74699,5400,2017-10-05 11:29:37.177,11564.0
4274033,4,2017-10-07,66600,71999,5400,2017-10-05 16:07:18.113,11555.0
4274324,2,2017-10-07,66600,71999,5400,2017-10-05 17:20:50.003,11563.0
4272377,2,2017-10-07,75600,80999,5400,2017-10-05 00:10:19.080,11570.0
4271858,2,2017-10-07,64800,70199,5400,2017-10-04 20:00:40.690,11560.0
4271475,2,2017-10-07,71100,76499,5400,2017-10-04 18:46:32.907,11559.0
4279500,3,2017-10-07,46800,52199,5400,2017-10-06 21:20:41.890,11553.0
4280293,3,2017-10-07,76500,81899,5400,2017-10-07 10:38:23.507,11561.0
4280492,6,2017-10-07,46800,53999,7200,2017-10-07 11:17:40.307,11561.0
4280831,4,2017-10-07,66600,71999,5400,2017-10-07 12:18:13.883,11568.0
4280957,7,2017-10-07,45900,53099,7200,2017-10-07 12:35:20.150,11556.0
4281002,3,2017-10-07,45900,51299,5400,2017-10-07 12:41:58.853,11568.0
4281020,2,2017-10-07,45900,51299,5400,2017-10-07 12:43:54.493,11570.0
4281151,3,2017-10-07,47700,53099,5400,2017-10-07 13:04:56.900,11554.0
4281291,2,2017-10-07,48600,53999,5400,2017-10-07 13:28:43.913,11564.0
4279071,2,2017-10-07,68400,73799,5400,2017-10-06 19:38:06.280,11574.0
4278344,5,2017-10-07,57600,64799,7200,2017-10-06 17:52:16.017,11573.0
4277759,4,2017-10-07,75600,80999,5400,2017-10-06 16:07:32.843,11568.0
4276550,2,2017-10-07,72000,77399,5400,2017-10-06 12:05:40.077,11576.0
4277292,3,2017-10-07,68400,73799,5400,2017-10-06 14:25:04.220,11556.0
4276540,2,2017-10-07,70200,75599,5400,2017-10-06 12:02:42.373,11569.0
4281375,3,2017-10-07,64800,70199,5400,2017-10-07 13:42:32.650,11553.0
4281433,2,2017-10-07,55800,61199,5400,2017-10-07 13:50:35.587,11555.0
4281457,3,2017-10-07,50400,55799,5400,2017-10-07 13:53:00.710,11555.0
4281511,2,2017-10-07,51300,56699,5400,2017-10-07 14:07:39.807,11570.0
4281559,2,2017-10-07,68400,73799,5400,2017-10-07 14:15:34.180,11575.0
4281664,4,2017-10-07,53100,58499,5400,2017-10-07 14:33:05.587,11552.0
4281669,3,2017-10-07,53100,58499,5400,2017-10-07 14:33:17.180,11554.0
4281703,2,2017-10-07,53100,58499,5400,2017-10-07 14:38:28.353,11563.0
4281781,3,2017-10-07,54000,59399,5400,2017-10-07 14:56:37.307,11553.0
4281797,2,2017-10-07,54900,60299,5400,2017-10-07 15:02:18.057,11560.0
4281891,4,2017-10-07,55800,61199,5400,2017-10-07 15:17:36.930,11567.0
4281893,3,2017-10-07,55800,61199,5400,2017-10-07 15:18:33.290,11571.0
4281922,2,2017-10-07,55800,61199,5400,2017-10-07 15:23:06.773,11559.0
4282027,4,2017-10-07,68400,73799,5400,2017-10-07 15:47:29.820,11567.0
4282037,4,2017-10-07,64800,70199,5400,2017-10-07 15:51:28.150,11571.0
4282093,2,2017-10-07,61200,66599,5400,2017-10-07 16:05:36.117,11564.0
4282127,2,2017-10-07,69300,74699,5400,2017-10-07 16:15:33.243,11570.0
4282196,3,2017-10-07,66600,71999,5400,2017-10-07 16:29:35.617,11573.0
4282286,2,2017-10-07,70200,75599,5400,2017-10-07 16:46:57.040,11574.0
4282333,4,2017-10-07,61200,66599,5400,2017-10-07 16:54:00.010,11568.0
4282381,6,2017-10-07,77400,84599,7200,2017-10-07 17:04:04.697,11557.0
4283190,2,2017-10-07,69300,72899,3600,2017-10-07 19:12:03.557,11554.0
4283201,1,2017-10-07,69300,71099,1800,2017-10-07 19:14:05.603,11565.0
4283237,2,2017-10-07,70200,71999,1800,2017-10-07 19:19:22.290,11576.0
4283389,7,2017-10-07,72000,73799,1800,2017-10-07 19:49:56.807,11556.0
4283399,2,2017-10-07,78300,83699,5400,2017-10-07 19:54:06.900,11563.0
4283533,2,2017-10-07,75600,80999,5400,2017-10-07 20:23:11.023,11564.0
4283591,2,2017-10-07,75600,80999,5400,2017-10-07 20:49:05.493,11574.0
4283703,2,2017-10-07,78300,83699,5400,2017-10-07 21:36:34.103,11562.0
4283705,2,2017-10-07,78300,83699,5400,2017-10-07 21:36:40.430,11560.0
4282516,2,2017-10-07,63000,68399,5400,2017-10-07 17:22:27.617,11559.0
4282613,4,2017-10-07,63900,69299,5400,2017-10-07 17:37:49.930,11552.0
4282729,2,2017-10-07,73800,79199,5400,2017-10-07 17:56:37.773,11572.0
4282816,2,2017-10-07,65700,71099,5400,2017-10-07 18:11:13.930,11570.0
4282955,3,2017-10-07,67500,70199,2700,2017-10-07 18:33:40.290,11557.0
4285389,3,2017-10-08,57600,62999,5400,2017-10-08 15:45:50.653,11573.0
4285974,3,2017-10-08,67500,72899,5400,2017-10-08 18:30:47.903,11554.0
4286116,2,2017-10-08,69300,74699,5400,2017-10-08 19:09:17.670,11562.0
4286120,4,2017-10-08,69300,74699,5400,2017-10-08 19:09:33.683,11553.0
4286125,4,2017-10-08,72000,77399,5400,2017-10-08 19:10:17.200,11561.0
4286132,2,2017-10-08,69300,74699,5400,2017-10-08 19:11:31.340,11567.0
4286215,2,2017-10-08,71100,76499,5400,2017-10-08 19:30:03.420,11554.0
4286230,3,2017-10-08,73800,80999,7200,2017-10-08 19:33:52.357,11552.0
4286264,5,2017-10-08,72000,79199,7200,2017-10-08 19:48:17.967,11556.0
4284836,2,2017-10-08,47700,53099,5400,2017-10-08 13:06:31.840,11570.0
4284853,4,2017-10-08,51300,56699,5400,2017-10-08 13:13:16.217,11568.0
4285115,2,2017-10-08,52200,57599,5400,2017-10-08 14:29:16.403,11553.0
4285202,4,2017-10-08,54000,59399,5400,2017-10-08 14:51:41.513,11556.0
4285261,2,2017-10-08,57600,62999,5400,2017-10-08 15:06:06.230,11563.0
4285310,2,2017-10-08,55800,61199,5400,2017-10-08 15:24:43.170,11568.0
4285571,6,2017-10-08,63000,70199,7200,2017-10-08 16:50:52.903,11557.0
4285610,2,2017-10-08,62100,67499,5400,2017-10-08 17:04:23.403,11571.0
4285611,3,2017-10-08,62100,67499,5400,2017-10-08 17:04:29.903,11553.0
4285618,3,2017-10-08,62100,66599,4500,2017-10-08 17:06:32.653,11555.0
4285680,4,2017-10-08,66600,71999,5400,2017-10-08 17:25:41.263,11568.0
4284752,3,2017-10-08,46800,53999,7200,2017-10-08 12:50:12.980,11563.0
4284752,2,2017-10-08,46800,53999,7200,2017-10-08 12:50:12.980,11564.0
4284752,5,2017-10-08,46800,53999,7200,2017-10-08 12:50:12.980,11565.0
4284754,3,2017-10-08,46800,53999,7200,2017-10-08 12:50:25.433,11552.0
4284262,3,2017-10-08,66600,71999,5400,2017-10-08 10:44:11.353,11555.0
4284402,2,2017-10-08,48600,53999,5400,2017-10-08 11:21:31.967,11560.0
4284486,2,2017-10-08,48600,53999,5400,2017-10-08 11:40:44.060,11555.0
4270783,2,2017-10-08,54000,59399,5400,2017-10-04 16:27:12.813,11554.0
4272970,3,2017-10-08,70200,77399,7200,2017-10-05 11:38:15.147,11563.0
4272970,2,2017-10-08,70200,77399,7200,2017-10-05 11:38:15.147,11564.0
4272970,5,2017-10-08,70200,77399,7200,2017-10-05 11:38:15.147,11565.0
4263951,8,2017-10-08,52200,59399,7200,2017-10-02 13:02:25.240,11557.0
4268676,9,2017-10-08,70200,77399,7200,2017-10-03 20:22:20.027,11557.0
4265754,5,2017-10-08,66600,71999,5400,2017-10-02 21:19:33.037,11573.0
4265930,4,2017-10-08,52200,57599,5400,2017-10-02 23:32:26.880,11561.0
4266793,3,2017-10-08,54000,61199,7200,2017-10-03 12:40:53.463,11552.0
4287911,2,2017-10-09,68400,73799,5400,2017-10-09 15:01:12.717,11568.0
4288663,2,2017-10-09,65700,71099,5400,2017-10-09 18:14:00.873,11555.0
4288666,2,2017-10-09,65700,71099,5400,2017-10-09 18:14:15.670,11552.0
4288862,2,2017-10-09,72000,77399,5400,2017-10-09 18:57:18.430,11565.0
4288875,1,2017-10-09,69300,74699,5400,2017-10-09 19:00:21.227,11560.0
4288968,1,2017-10-09,70200,75599,5400,2017-10-09 19:20:26.960,11556.0
4289032,2,2017-10-09,71100,76499,5400,2017-10-09 19:32:08.557,11563.0
4289063,4,2017-10-09,71100,76499,5400,2017-10-09 19:39:46.477,11554.0
4289351,2,2017-10-09,75600,80999,5400,2017-10-09 20:59:51.010,11565.0
4289405,2,2017-10-09,77400,82799,5400,2017-10-09 21:18:31.883,11555.0
4290390,1,2017-10-10,45900,51299,5400,2017-10-10 12:34:52.397,11560.0
4290413,3,2017-10-10,45900,51299,5400,2017-10-10 12:37:42.660,11568.0
4290465,2,2017-10-10,46800,52199,5400,2017-10-10 12:48:19.300,11553.0
4288534,2,2017-10-10,69300,74699,5400,2017-10-09 17:45:53.343,11562.0
4290612,2,2017-10-10,48600,53999,5400,2017-10-10 13:20:19.520,11565.0
4290842,1,2017-10-10,52200,57599,5400,2017-10-10 14:15:16.130,11552.0
4290847,2,2017-10-10,52200,57599,5400,2017-10-10 14:16:06.050,11562.0
4290936,2,2017-10-10,53100,58499,5400,2017-10-10 14:36:08.583,11553.0
4291030,2,2017-10-10,54900,60299,5400,2017-10-10 15:03:55.083,11568.0
4291155,4,2017-10-10,56700,62099,5400,2017-10-10 15:44:42.490,11555.0
4291333,2,2017-10-10,68400,73799,5400,2017-10-10 16:35:02.193,11559.0
4291502,3,2017-10-10,63000,68399,5400,2017-10-10 17:19:07.847,11568.0
4291557,2,2017-10-10,63000,68399,5400,2017-10-10 17:29:32.050,11553.0
4291651,2,2017-10-10,64800,68399,3600,2017-10-10 17:50:19.397,11552.0
4291662,2,2017-10-10,64800,70199,5400,2017-10-10 17:53:20.863,11560.0
4291769,2,2017-10-10,70200,75599,5400,2017-10-10 18:10:47.817,11560.0
4291850,2,2017-10-10,70200,75599,5400,2017-10-10 18:24:49.347,11569.0
4291885,4,2017-10-10,70200,75599,5400,2017-10-10 18:33:56.630,11568.0
4291961,2,2017-10-10,68400,73799,5400,2017-10-10 18:48:17.067,11565.0
4291354,1,2017-10-10,61200,66599,5400,2017-10-10 16:38:16.490,11565.0
4291470,3,2017-10-10,62100,67499,5400,2017-10-10 17:09:50.897,11555.0
4292044,3,2017-10-10,69300,74699,5400,2017-10-10 19:02:49.067,11554.0
4292051,3,2017-10-10,69300,74699,5400,2017-10-10 19:04:08.473,11553.0
4292144,3,2017-10-10,71100,76499,5400,2017-10-10 19:25:02.927,11571.0
4292236,2,2017-10-10,71100,76499,5400,2017-10-10 19:39:46.113,11563.0
4292240,1,2017-10-10,71100,76499,5400,2017-10-10 19:40:17.113,11564.0
4292252,4,2017-10-10,71100,76499,5400,2017-10-10 19:43:10.677,11556.0
4292280,2,2017-10-10,72000,77399,5400,2017-10-10 19:47:44.787,11575.0
4292281,2,2017-10-10,72000,77399,5400,2017-10-10 19:48:28.067,11574.0
4292302,2,2017-10-10,72000,77399,5400,2017-10-10 19:53:35.800,11576.0
4292312,1,2017-10-10,72000,77399,5400,2017-10-10 19:54:45.630,11570.0
4292347,2,2017-10-10,72900,78299,5400,2017-10-10 20:02:54.957,11572.0
4292407,2,2017-10-10,73800,79199,5400,2017-10-10 20:20:53.020,11565.0
4285928,4,2017-10-10,68400,73799,5400,2017-10-08 18:19:23.153,11567.0
4277919,6,2017-10-10,68400,75599,7200,2017-10-06 16:37:55.500,11557.0
4283115,4,2017-10-10,70200,75599,5400,2017-10-07 18:59:13.900,11561.0
